,Accuracy,Precision,Recall,F1-Score,ROC-AUC-Score,Tempo,Evaluation Time
DT,1.0,1.0,1.0,1.0,1.0,7.681785345077515,0.15681195259094238
RF,1.0,1.0,1.0,1.0,1.0,100.8692877292633,0.436812162399292
XGB,1.0,1.0,1.0,1.0,1.0,195.98187971115112,0.149245023727417
KNN,0.9999822307514615,0.9999822313844385,0.9999822307514615,0.9999822307522078,0.9999822729609473,3474.689407348633,1014.9707248210907
SVM,0.9999822307514615,0.9999822313844385,0.9999822307514615,0.9999822307522078,0.9999822729609473,14.110942840576172,0.18314361572265625
NB,0.9999555768786538,0.9999555808157569,0.9999555768786538,0.9999555768738673,0.9999554708512193,5.55410623550415,0.25203490257263184
NN,0.9999733461271922,0.9999733475513652,0.9999733461271922,0.9999733461288649,0.999973409441421,164.524573802948,5.614136457443237
